id,player_id,pff_player_id,player_name,team_name,position,season,current_primary_grade
cfd2c580-41f7-434a-b2f3-744744110ae1,b00424d2-f9d4-43cb-95e9-9cba1e2ba325,-547019477,Nic Reeves,Temple,OL,2025,
512a2e7a-617e-4451-981e-205570424f30,1ff24a77-fedf-4de8-a5bd-1f808e81ea32,-250344843,Nick Dalessandro,,OL,2025,
b8f3661d-8284-48d9-bdb1-fa4fdb72f266,6754d07f-7bcd-4e15-b057-9a75dc2fae25,-256157623,Paris Patterson,SMU,OL,2025,
cb06521a-6192-4847-9bc1-3a4b80a5a47f,32c2d2e2-b65f-4222-91f6-0fbcacd4d15f,-1969985533,Paul Tchio,Massachusetts,OL,2025,
cbed5662-9cda-4f1e-ac8a-8ec9382d66d3,cd4e3d5b-39f3-4df1-a1ac-1623431c01ac,-1898350041,Ryker Haff,Oklahoma State,OL,2025,
25c1d4c4-d2b1-46f2-87ea-96bc26929809,4ba0a774-bf3a-4f99-af5e-5733f4e9e32a,-1357894447,Sam Browder,Memphis,OL,2025,
c17e44d6-03bc-4f5f-8449-1a5196f773a7,764e585e-875c-4f72-94b5-14cb0f8633ea,-973730787,Sam Riddy,,OL,2025,
133694fb-c39c-4b3c-a2cc-c16a2c8f8a7a,f880b1f9-5377-4731-a250-fa9de6c9adb6,-1066628815,Siale Uluave,Arizona,OL,2025,
32702971-8559-4aba-aa2f-3bfb47dcf228,593044d1-5327-4f10-8c46-22a63a646dbb,-1647715836,Syris Corley,California,OL,2025,
6531d9f1-4ab4-494a-af18-e040cf4ec832,3366966c-ebe3-4f97-bf1b-f1b1cefb979d,-1356698493,Taccofah Lewis,Memphis,OL,2025,
2f56b02f-0594-4f02-bb1b-d0069e4f69eb,839b1a1f-39fe-4b6e-aabd-9e674350cb26,-1512531278,Tanner Rinderknecht,Northern Illinois,OL,2025,
e600b7d7-6db6-4be9-b66f-2fae8a3e7a31,df2494a9-698f-4bf5-8bf2-e46f9b4b25a3,-1950969182,Terrence Enos,Kansas State,OL,2025,
b8d2ceb2-f70d-4100-9caf-c9fb23ccbce9,468bda00-1cc2-44e5-9dc1-94861065685f,-118314127,Toluwanimi Tunde,UConn,OL,2025,
e89b507f-8638-4b15-8867-99e8c905326b,cd10c3b2-f82e-4f9b-9c15-081eece65f6a,-565275842,Travis Gray,New Mexico,OL,2025,
e6b85687-b0a2-456c-9303-34b536e6e302,6ab0c041-9d89-4019-aa5d-44c5cd1d1e0c,-1242248664,Walker Andersen,Colorado,OL,2025,
de8e129e-8a75-45e0-acc6-1e3a8c64b6f6,b1a7d194-6e21-4207-a57a-78e9fd53a565,-1136917586,Will French,,OL,2025,
87053e28-542b-4400-a722-26c98524112a,a3497b9f-f526-4762-a0bb-b0a3e49166f4,-801323337,Zechariah Owens,,OL,2025,
e70f088f-331b-4531-af6b-9880a48100d8,b0ce5c65-c8f1-4439-9442-562d8157370f,-922937527,Zuri Madison,Arkansas State,OL,2025,
56e4f109-32ca-454c-8249-e785c12bb53e,f6e15164-fb75-4abf-9197-4a39c46afbab,-216496124,Zy'Terrio Lee,Campbell,OL,2025,
e8dafe0a-8b69-4688-a33c-e4235db7301e,5706a50e-8aee-4d07-b50f-ca76100f94c6,-1836434391,Aidan Glover,,QB,2025,
03b4979d-514b-43e9-bc8a-4b7afffc32c4,867f638d-0802-4d8f-b938-2d917a06d60d,-1064263287,Andrew Body,,QB,2025,
df59e34d-27bb-4272-af8d-2d03d09b09da,2df3ea66-4bfd-41cf-b460-b869592189d8,-159873751,Braden Waterman,Ole Miss,QB,2025,
8058d4a6-d834-4e9e-b546-0e79d922acd0,12173798-c835-41a9-ac4d-798576d2762b,-1092623611,Brayden Turner,Fresno State,QB,2025,
c63f1555-b327-43f4-a7a8-93dc2e679aa7,5d3c6efd-8b08-4e2b-87b3-280adc6f7e36,-1700565499,Christian Hunt,Arizona State,QB,2025,
7afda8f2-7098-41a3-a9d7-08bec8cf1e7a,a52823b4-65ad-46c7-868d-d0109bb51b37,-694222159,Dalton Anderson,Washington State,QB,2025,
ce51ad96-840e-4fe5-971a-1baca0f338b0,abc04189-da58-43dd-953b-68cb2faef104,-1723303046,David Lynch,,QB,2025,
b377b68c-177b-42b8-8974-634a57792b4e,b050ac75-7f28-4507-8256-5db94d7c071e,-204290227,Emmett Brown,Coastal Carolina,QB,2025,
3531e699-41d4-4678-b9b1-999ce18caead,70ef5bc9-32b1-4090-ae21-354d145a6642,-371122053,Grady Brosterhous,Virginia,QB,2025,
01452dd9-3f99-4b04-ba72-20c6d92dec77,43a9334d-17fb-4891-836d-12aa91a3d0c3,-665315248,Jax Brown,Arkansas State,QB,2025,
73489cc4-a175-4186-b40d-a7616052b37f,f77bf9da-6e63-4088-b916-545ed9f0f07a,-2348281,Jon Hunt,Coastal Carolina,QB,2025,
54d520f1-a003-4504-9ab3-bc5af4fb98f5,1967f4ad-e473-49af-8973-5800236d3539,-942014160,Kasen Weisman,Florida Atlantic,QB,2025,
bf3324fc-6d90-4259-9b22-8f87f0b49fbc,53121621-a5c7-4721-9cc1-f99c337b64f6,-451829550,Logan Inagawa,Drake,QB,2025,
7b1c744e-7954-48cc-b81d-4bb0af907ff2,7da307ab-5545-4a3d-b794-3639d56f1e87,-350581737,Matt Ivaldi,Fordham,QB,2025,
b53d9b82-482d-4945-b3de-37c4e05fd44b,ab96491c-88c0-4056-8534-39ffaee5d534,-1674863716,Maurice Smith,Chowan,QB,2025,
781cb1bc-d4d2-41ed-a568-70743249fc93,ffd2709e-784a-4ea8-ad0b-1f4ee05aebfd,-1109081807,Myles Jackson,Stanford,QB,2025,
6aee7b8f-775d-4470-a9ae-e4ebe4b25780,1e5582a6-4d8b-4620-8f9c-1404362ca6a0,-1207473726,Patrick Keller,,QB,2025,
19a83899-a272-418f-a439-8c32f246706a,71150b7d-bd75-4d9b-98f7-b994a5563b50,-170370814,RJ Johnson,Florida A&M,QB,2025,
2326c6bd-c927-450f-a435-46bee7d370e0,1f3334fc-c5d0-4c28-99b6-e0ba55fe705a,-940046113,Ryland Jessee,Michigan State,QB,2025,
6180c9fb-e8c8-4826-859a-257270f2b6bb,3f755743-0fe1-4f78-b081-97196917f6d1,-29765846,Stone Earle,Abilene Christian,QB,2025,
d8884ec4-6c42-4d66-993f-325046ef339a,c9fa5c95-ac7b-45f0-8efa-efc866446c98,-663644668,Ty Collins,,QB,2025,
4bf8813f-4a0e-4e4c-91d4-f2abded27adc,f3f13457-5dfc-4305-863a-9f92eb65b85e,-410780298,Tyler Aronson,,QB,2025,
e7a6ac37-29c0-4b41-bdf9-07a8f380a533,6f006806-c823-4fc4-8888-485017f62f41,-198685764,Zebulin Kinsey,,QB,2025,
8c0deaba-4fee-40ce-a29f-874ddf44cd0e,40a19d5b-2992-4f9c-a7b2-95b9366bbab2,-1733084561,Albert Kunickis,,RB,2025,
13825495-8061-43f1-8c12-3a7f173faf43,cc0ba5e3-9265-476d-9f9f-ef390f1e930a,-1403513347,Brandon Johnson,Northern Colorado,RB,2025,
3322a8a2-824f-4679-a53d-ff3610a19225,42ec2663-2c46-4130-a465-628dcae7dd73,-49690882,Dakarai Shanks,,RB,2025,
023694a4-6202-4e57-9dd0-5fb32fc9f9d3,8ec41c8e-127a-4d80-926b-c2c676788e12,-1627234078,Daniel Coles,,RB,2025,
2759ec70-9725-45ad-a2aa-c9d5b07486fa,a35d1c88-9599-400a-844d-9d8062759057,-932223948,Derrick Carroll,TCU,RB,2025,
829fc0cd-a761-4b82-8126-8e8fff5ed793,433be49f-a2df-4799-a6ea-12c11f36adb1,-690374959,Derrick Davis,Pittsburgh,RB,2025,
93a36634-5c30-4b0b-af93-dd864fd1acf5,765283bf-f7d2-4127-ab1d-ede051c7f9bc,-42232473,Domonique Thomas,Ole Miss,RB,2025,
b6936cb3-8951-44d5-88ba-a62bfd8a1bb7,b5131374-3ca1-46bb-8b0a-842d0f8c5978,-1060059641,Donald Chaney,Charlotte,RB,2025,
39d485a3-f0ed-4a7e-86be-e6ad0854781c,2bf05c54-27b2-446e-bbd8-7d971776def9,-879023365,Dorian Hoze,Nevada,RB,2025,
9a44b516-ee0c-4e46-97be-97ae871f84c4,6a8fe08a-a0e1-4092-b95a-ff1f93554915,-952866195,Floyd Chalk,,RB,2025,
4f3d2437-6570-45ba-8ffc-c36848222065,3d777367-9e40-4cc9-96fd-e2c13c18b8c5,-1679814503,J'Shawn Anderson,Georgia Southern,RB,2025,
b70aa1c1-b836-4400-a34e-3204bce9c7a6,50ef90c7-9cc9-4d2e-8d55-8210055770f1,-819517260,Jamie Felix,Georgia Tech,RB,2025,
ccf8c0d0-3dce-4bfb-8647-6dfe21a38d51,f9c5beff-db62-47af-8640-9f4d7fa58166,-1839663315,Jordan Barnett,Shepherd,RB,2025,
14a49809-8c09-4278-85da-00dbaecbb0a4,f00d5eed-a499-47f3-8067-a6af5b14078b,-488042099,K'Wan Powell,South Florida,RB,2025,
c06926a9-2100-42f4-bf38-baef875cb4c2,c300bc3a-5278-4f4d-9e24-13105f555a99,-1840656555,Kylin James,,RB,2025,
28c62012-044b-454f-96e1-098feae11fcc,1c0ff807-3913-402e-88e0-0c2f1bd29a62,-844776191,Mario Robinson,,RB,2025,
2bdc4925-f4d9-48b0-b2b1-ab173f94ae7b,73856a93-e47a-4b55-85eb-079f83aef11b,-911425146,Moses Gray,,RB,2025,
7c77c840-bed8-48ab-b8ee-8d925876ac2a,921b925b-5afc-4198-8c45-1f78a28b98f9,-689878575,Ozarrio Smith,UL Monroe,RB,2025,
0828928b-e5c6-4683-8948-e7434d8eb655,b02fc5a6-7013-4c57-8bb3-1e26eb3e4782,-305557832,Pokaiaua Haunga,BYU,RB,2025,
24e0bf28-1268-4fb2-b913-963d42f32010,5ed6ae9d-e898-48ca-8fa9-eacc308f395f,-1259149258,Ronnie Crosby,Texas A&M,RB,2025,
ed76c017-83cd-4064-8c86-f72f59caac05,4c888d58-674e-4e06-852e-c98e91fcdcca,-967741936,Taj Hughes,Drake,RB,2025,
4fa1cf2d-fef9-4969-876b-af4ddf9cecf8,ffeecb1a-b08e-480e-877d-aacccaa71803,-815359832,TaRyan Martin,,RB,2025,
7dcb01bd-8a1f-45fd-8bdc-ec41cc05aa57,798db69e-1cae-4a55-bd1a-ab0e11a2bcea,-1472067563,Tito Glass,Miami (OH),RB,2025,
374ba1c4-3a1c-40e1-b9a1-69b1734e13a1,f5267c50-8505-4444-be3e-83f1a622e97d,-530376741,Travon Pankey,Washington State,RB,2025,
fff9742f-6e06-4cfc-bf23-4cb6261e6b7d,daad632a-0ca3-46c0-ad0a-940bb52e3610,-1527998220,Trey Tremba,Army,RB,2025,
19f8f06a-0fdd-4885-abf4-8414c1447ec2,102ba6a4-f7d0-4be0-8d5c-1f4c58e469dc,-1589567555,Tyrell Reed,UL Monroe,RB,2025,
06ed9c47-16ea-4f51-87db-a8937e3c21f6,fe8a5d31-e4f1-458f-a30e-f791741f4396,-736428743,Anthony Robinson,Ole Miss,S,2025,
96156ba5-d22f-41e9-b41e-bd2167051b9c,51c36c94-d1c6-44e5-9c5e-8af732093144,-1409441121,Brandon Jacob,UTSA,S,2025,
b1e38524-7026-491f-b786-86043574e423,5695a1d4-abf6-4646-a190-7a56004f842e,-845059804,Damani Maxson,Kansas,S,2025,
ce6a079b-5408-41d9-92f6-40bb7b9bb01b,5def3f45-1f86-4ecf-bd37-2cce7320c20c,-1312051773,Decari Prater,Tulsa,S,2025,
84585604-aecc-4342-804b-7563135e617a,b52b1e33-262d-42a2-9cb2-795879af842f,-209565466,Demarcus Baker,Arkansas State,S,2025,
59ba4002-8bb5-42ce-a4c6-3d247e54143a,5d0ee2e2-e372-46a7-bc06-0a68eccc82f5,-689738784,Jared Douglas,Middle Tennessee,S,2025,
94b8aabe-04f2-4d72-99f9-ddd3a2c9bedf,3449e74f-e142-4ae0-8566-7b602c57e1df,-1925591720,Jason Mitchell,Western Michigan,S,2025,
013938f2-f9f7-480d-8e05-f917c524e828,a3c7fa3e-0a00-4db2-a398-8b3bb04af9c2,-1910125630,Jaydon Smith,North Texas,S,2025,
40a892ca-96df-4ac9-9065-2d7ae3b245f2,1d217c29-4f8f-4bb2-9f0f-7ac6af054241,-1175595221,Jayven Anderson,Houston Christian,S,2025,
e6efc484-5f1a-4774-8cfa-4e681392bf21,723ae7fe-ad40-4779-9e12-27b3189e4512,-1335858897,Josh Lair,,S,2025,
40bee14d-74d2-45fe-b6d8-ce888cf581d0,9c597e32-3637-45a9-94f5-61081327dd3c,-929765634,Josiah Dye,Southern Utah,S,2025,
7b8afa42-708f-405e-b12c-bf99122bd44c,4e98234b-70f1-4a39-877f-c8585131eaad,-436894787,Lamont Payne,Penn State,S,2025,
186851de-5322-4a63-9f64-3a0f0f878ba1,868081a9-49d0-4bca-8714-b6efa1f4e4d2,-956202135,Nash Burkart,Sacramento State,S,2025,
fbe7d843-5d38-4f1b-9933-75a532d653ee,c1274647-eccc-4cde-ae00-55f5015b8dd5,-1746622490,Phillip Harris,James Madison,S,2025,
500d6a69-44ff-4a77-8483-400d4b96b2ad,a66851b5-374d-42f9-a28e-0104e784fb18,-1175402716,Ronald Olibreese,,S,2025,
bf810e94-1337-42dc-af37-88a2ae75e6f3,13fe1cd0-a015-4d5a-b739-f638af078918,-762207704,Zavien Bryant,Temple,S,2025,
95d161c4-4db0-4be4-8994-e33d3047cd97,9c7019e9-51c7-42bf-a632-ee032b209497,-857606899,Andrew Savaiinaea,,TE,2025,
1ce2d3e3-11ec-4f20-83ee-d3a0353e16ed,375212fb-bf06-4d8d-ae64-96dd4dc71bd8,-1037163327,Connie Hewitt,Liberty,TE,2025,
ef57d563-f404-4727-9c85-95f33a645dcf,d97896e5-df94-4942-84d6-4fa9e6159035,-1862435539,Dakotah Terrell,Missouri,TE,2025,
252a03fe-07c1-4bfe-a853-19ceab5aae93,41d08748-d31c-4741-9788-847eee5440fd,-1518901731,Drew Clemens,Utah,TE,2025,
9a70befd-0d58-4dd4-ad9a-6747621e1fb8,07224258-e70e-413c-9808-127170ee3b17,-1264220749,Jaden Landrum,,TE,2025,
ec63aa34-f3e6-4a8e-9dd1-a6f9d2e44a74,19fa4745-a1d7-4218-adb3-6e517549b24e,-20508847,Jaxon Shuttlesworth,,TE,2025,
1a67c1bb-1342-4e48-ab38-ce382ff2fa50,23b0acb6-c28b-4a30-a47a-6fe2182f8e56,-1474270932,Jesiah Cornwell,Washington State,TE,2025,
56080107-4f6b-431c-9b3c-efe7931a38d7,08930b8d-9c04-4e95-9ce6-0f9bd76d7ba8,-1396412533,Kaden Eggett,Utah Tech,TE,2025,
269826cd-7f1d-49a6-ad49-7ce92b0c1ec3,de978e9c-73e6-4415-b8df-b20161faf0c5,-552440468,Larry Benton,Vanderbilt,TE,2025,
366254f3-e221-46a2-9a5f-9eb40481bdea,68c14483-f5a0-4820-b12b-7ae09b56f693,-713398501,Manny Stevenson,,TE,2025,
69a6e0c1-0e54-4e97-a16a-03b5b081fbbe,075e0878-c43d-4dd8-9043-e18ed8a65d53,-1606467091,Matt Smith,,TE,2025,
e1e5ea73-ac7e-4fd6-bc3b-675d0d627cd8,ba88ffb2-7511-4460-81b7-64793f45325c,-1031388586,Parker Olthoff,,TE,2025,
24f1f7bb-0c6c-41ba-bb9a-74d9ee2df0da,49dcea92-4f05-4c58-aebe-df5e756ce02f,-1766815646,AJ Barber,,WR,2025,
a440d846-0a6d-4989-a4cf-709a1b95a212,ea29a0ef-6217-474f-b2d7-7d0d83469ad4,-1564959576,Akim Lanieux,Arizona State,WR,2025,
daba43d0-7906-45fb-9e81-3cc5956449c0,b16edae8-ca6c-49e5-8136-ff2db2a007d2,-1801447607,Alfred Jordan,Ohio,WR,2025,
59225d11-3804-4ffc-b436-8ee5ec01b855,dcffefe6-d390-4eba-a7f9-56896b501399,-790481215,Amare Ary,West Virginia State,WR,2025,
4b0e1359-26b5-4d25-af12-4c21b62176e8,d51457cd-43c0-493b-b0e9-d491bd395c5f,-1046439419,Ashton Schumann,Central Oklahoma,WR,2025,
4fee2768-031c-46df-b56e-09132dc87776,19a92ee3-7b6e-4f13-8396-bb5da525de73,-1937238701,Austin Bolt,Boise State,WR,2025,
f3420b65-fe4f-4842-8efb-d32c48298e7c,fabe4448-b927-4c7f-abfe-484fd1503b30,-1462757642,Brian Green,Georgia Southern,WR,2025,
573df9c7-51bd-42bc-bdf3-902d7cfcdde3,89e12a88-6e94-4e85-a610-b57c2b6ee00c,-17327002,Camron Heard,Oklahoma State,WR,2025,
f01edce2-3c7b-442b-a9e8-783c4296e917,fa26c2d4-ef0e-46db-8569-eecd0dbbb03c,-1841844948,Damari Jefferson,Western Kentucky,WR,2025,
545b9689-4e28-44be-9b23-c3c3982792b2,b99bdfe0-d988-4753-8eef-f04f958e7c15,-1351485394,David Washington,Kentucky,WR,2025,
0de15b44-7f65-41a2-87fb-318a841e2f62,6d66fca3-b9d2-4087-b77e-e6980baaec5f,-1924882615,Daylin Caamano,,WR,2025,
dd7f8481-dc3b-4d52-a0c2-bdccafd1d1b5,7200011f-db9e-4f99-aa4b-3625f04ee1b7,-778484556,DeAndre Moore,Texas,WR,2025,
cc603c39-4b6a-4f59-8c94-01a43480d56e,c3f9c6b3-0b30-4ac5-8c91-5fb4bf3c0bd2,-462415803,Dominick Collins,,WR,2025,
cf21e49f-6f22-42ad-95c5-1733be57ad50,3c27dc91-9bbb-4878-a596-19f174d28ab7,-1404609105,Dylan Lord,,WR,2025,
eb6d2d8b-6a21-42d5-905d-82840cef9d89,887e9b9d-dfdf-4d99-9c5c-7a89a537e0e7,-1248858695,Dyson Sims,Michigan State,WR,2025,
80318c4d-1bc7-4f29-80e2-b5f1872fff99,9a942162-c430-4adb-972e-4f92895f5642,-1048932822,Eddie Kasper,Illinois State,WR,2025,
fd4c4201-d26b-4885-bbad-4d00e4ddf677,16e7da63-f7ce-4a8c-a9c6-67003e48a8a1,-1190037723,Elizjah Lewis,Pace,WR,2025,
e5c8d83a-bfd6-4dd7-9fbb-5ca79a858103,b3988e3f-8665-4e84-a1b5-0142ca377034,-1916079018,Gekyle Baker,TCU,WR,2025,
31e7978f-0a81-40e4-824a-642538b5d5fd,ed96bbe0-9963-4cd4-96b4-615bafec796b,-754291860,Israel Hiraldo,,WR,2025,
4386e2c1-2330-4355-bf92-b5f17ccf16fc,a759bed4-6158-46fe-920f-11226b6b472a,-1395371844,Ja'Meer Thomas,Syracuse,WR,2025,
f30a6b0f-cff0-4088-8432-851289152802,1786d586-50d3-46f9-b8e5-691d127da0cb,-1763621895,Jace Petty,Arkansas,WR,2025,
08d4e32f-4356-4a8d-945a-c32a0b8eb290,1a05ee07-9ff8-4807-935a-4c918372cb0f,-1312339884,Jaden Perez,Oklahoma State,WR,2025,
164b1178-3916-4728-ad83-ee3f27ff3b8c,a044db61-566d-48d5-9d98-58dad28971db,-1304117463,Jamauri Brice,Georgia Tech,WR,2025,
b60baae6-c2aa-420f-b16b-4926dc041afd,5907747e-1f2e-4f05-bd8d-80c2c952d27b,-840187615,Jaylin Terzado,,WR,2025,
92713c36-4cc9-4212-8c33-f9bfed5e450d,fb9d098d-4ad3-4ba5-a2b0-963f414ae7be,-1969935129,Jenoa Alford,Massachusetts,WR,2025,
0b8de859-b8ff-46bb-b99e-cc8129661320,2ebcad53-f8d9-4a7a-925c-2b92fa41a90a,-270320579,Jessie Campbell,McNeese,WR,2025,
27a90374-f22b-496f-a7af-ed7ea0868342,d362730d-8821-4322-9c22-51a758ef1ada,-842931519,Jimmy Valsin,Oregon State,WR,2025,
9484b668-085f-4de9-86b4-42737cdda8e5,ee86bd3b-e661-4391-bf02-9dda84fb9357,-10225907,Kaleb Mitchell,Utah State,WR,2025,
49945eb1-1a6b-4646-9ce3-67d73303533d,694507c6-3685-4e46-ab26-62c253137af4,-1208705056,KD Dorsey,Georgia Southern,WR,2025,
d4728d68-1059-4d09-b404-82d3374b6ffa,343d9499-1b4f-474f-af9e-e64cc84a2fa2,-860030700,Kenari Wilcher,Florida A&M,WR,2025,
193cd2b8-8a16-424e-96a3-9b22e567b60e,276ad842-4c17-4fc3-affe-03590893bd5c,-145002652,Kevin Green,Washington,WR,2025,
2a98e209-38a3-49f3-8159-0b44324523e2,b1927d49-8654-47df-8330-896f7f1657c0,-734772728,Kevin Holmes,Texas A&M-Kingsville,WR,2025,
ade0a2bc-c814-41e1-97d8-3497651d2408,399d78fb-0cca-45d3-beb0-0c6684e52f7b,-1943334563,Khafre Brown,,WR,2025,
1e686cb3-cc43-4b17-b9f7-25d8508999ec,6007756e-75b1-4f6c-9e68-d9dd41659adf,-802619871,Kian Johnson,Temple,WR,2025,
29064699-7f3e-4beb-b89f-6116dcd00908,d51433ae-7db0-4711-8726-5311b02341d2,-666386996,Kolby Thomas,Louisiana Tech,WR,2025,
5d118a12-31bc-4fcd-9a18-9a197596f6d6,fb246d50-0ee3-48cf-8c7f-cc46fc64004a,-1204781499,Mac Owen,,WR,2025,
8f2cb32c-c06d-4af9-96e1-8d5a39a3f372,622a7c16-fe8e-4f86-93e0-b2575e18027c,-172258795,Micah Matthews,Virginia Tech,WR,2025,
0880c12e-f5dc-4548-bd80-5b44ed4234c8,7c9fb772-3e79-4fdd-9130-ec3fe0f8df75,-1716406043,Michael Phoenix,Sam Houston,WR,2025,
b276227b-705b-4531-936c-ce578422280d,702d318e-9fea-431c-8c2b-a48055ec22ab,-788651346,Mitchell January,,WR,2025,
9a62987e-5bdf-4c6c-b7f0-6b3b9c82e434,30fae636-c872-49b4-9927-8bef4ae1d41c,-208288578,Paul Billups,North Carolina,WR,2025,
e5d5424f-5501-4133-a597-c556a0b65ad7,ca867850-f485-4f3e-92a2-7e3bccf78a5e,-1758407275,Preztynn Harrison,Texas Tech,WR,2025,
8fdc8b77-3c42-42a6-8b7b-22063d92a3ff,69c9b0f7-2b87-4ac0-aa57-5ee02e391eac,-1821621214,Rodney Bullard,Michigan State,WR,2025,
2a1565e6-3ae0-4a9b-ae2f-5114cbcfcdca,18069a09-dc88-4f71-ba64-bc9beec071c7,-985510420,Sam Jackson,Oklahoma State,WR,2025,
535255d4-d6bb-4f25-8bf1-4518d4fb5a82,90c96294-a3a2-48e2-8ebf-c93e83266746,-320297082,Terry Lockett,Eastern Michigan,WR,2025,
c8c9758b-2cef-4dcf-866c-bfa87cc586f4,2c6d3617-b4ef-4735-bb58-0211b8e9e4e2,-16624301,Ti Mims,South Alabama,WR,2025,
5e4269a8-adee-47e6-a1e8-ff7c4bcb1a8e,7b701716-c04a-4194-b4d8-127dea61ea72,-741540437,Tim Grear,,WR,2025,
0edc09fa-d0a1-47de-adae-d95c0feb9610,1cd2f9a4-923f-41b9-90ee-08744b4ffbab,-710397200,Toric Goins,UTEP,WR,2025,
45d1b7a3-8a03-4c13-9fb1-49519f1dc859,100fad16-89cd-4a62-9208-bc418d5defbe,-1112977371,Trenton Cloud,East Carolina,WR,2025,
1f4976e1-6e33-4f16-b47b-636a131f2a48,f1964a73-8945-4a40-9daf-3ca2da602806,-72965515,Ty Doughty,Mercer,WR,2025,
1dc6799c-b91b-461f-822b-0c6f8e846bcf,94b8e375-fa8f-4161-bcfb-2acee3f9f86a,-393010968,Tyler Brown,North Texas,WR,2025,
8d5bdbf2-4fca-447e-9dd5-83b737021cb0,1461486a-7ba6-45d2-810f-8091e078ed31,-485127804,Tyler Williams,South Florida,WR,2025,
56df50a0-eeda-467d-a84a-d5319c0878d1,211c710b-f393-40e5-b612-0f98a613a883,-51894666,Zeed Haynes,,WR,2025,
